dates,I,confirmed_by_pop
UID,84036109,
iso2,US,
iso3,USA,
code3,840,
FIPS,36109.0,
Admin2,Tompkins,
Province_State,New York,
Country_Region,US,
Lat,42.44945765,
Long_,-76.47229843,
Combined_Key,"Tompkins, New York, US",
Population,102180,
2020-06-10,171,167.35173223722842
2020-06-11,171,167.35173223722842
2020-06-12,172,168.33039733803093
2020-06-13,173,169.30906243883342
2020-06-14,173,169.30906243883342
2020-06-15,173,169.30906243883342
2020-06-16,173,169.30906243883342
2020-06-17,173,169.30906243883342
2020-06-18,173,169.30906243883342
2020-06-19,173,169.30906243883342
2020-06-20,174,170.28772753963594
2020-06-21,175,171.26639264043845
2020-06-22,175,171.26639264043845
2020-06-23,175,171.26639264043845
2020-06-24,175,171.26639264043845
