dates,I,confirmed_by_pop
UID,84053033,
iso2,US,
iso3,USA,
code3,840,
FIPS,53033.0,
Admin2,King,
Province_State,Washington,
Country_Region,US,
Lat,47.49137892,
Long_,-121.8346131,
Combined_Key,"King, Washington, US",
Population,2252782,
2020-05-22,7669,340.42352966243516
2020-05-23,7669,340.42352966243516
2020-05-24,7783,345.4839394135784
2020-05-25,7826,347.3926904600623
2020-05-26,7835,347.79219649304724
2020-05-27,7863,349.0351041512228
2020-05-28,7923,351.6984777044561
2020-05-29,7949,352.8526062441905
2020-05-30,7993,354.80574684989494
2020-05-31,8092,359.20031321272984
2020-06-01,8244,365.9475262142542
2020-06-02,8289,367.94505637917916
2020-06-03,8339,370.1645343402069
2020-06-04,8387,372.29523318279354
2020-06-05,8441,374.6922693807035
2020-06-06,8481,376.4678517495257
2020-06-07,8516,378.0214863222451
2020-06-08,8546,379.35317309886176
2020-06-09,8567,380.2853538424934
2020-06-10,8587,381.17314502690454
2020-06-11,8631,383.1262856326089
2020-06-12,8710,386.63306081103275
2020-06-13,8749,388.3642536206344
2020-06-14,8813,391.2051854107499
2020-06-15,8867,393.6022216086599
2020-06-16,8899,395.02268750371763
2020-06-17,8989,399.01774783356757
2020-06-18,9061,402.2137960974475
2020-06-19,9155,406.38641466417965
2020-06-20,9215,409.049788217413
2020-06-21,9249,410.55903323091184
2020-06-22,9374,416.1077281334812
2020-06-23,9454,419.65889287112554
2020-06-24,9574,424.98563997759214
2020-06-25,9678,429.60215413652986
2020-06-26,9816,435.72791330896644
2020-06-27,9898,439.36785716505193
2020-06-28,10053,446.2482388442379
2020-06-29,10174,451.6193755099251
2020-06-30,10338,458.89926322209607
2020-07-01,10547,468.176681099192
2020-07-02,10682,474.1692715939669
2020-07-03,10781,478.5638379568019
2020-07-04,10954,486.2432317019578
2020-07-05,11127,493.92262544711383
2020-07-06,11190,496.7191676780088
2020-07-07,11298,501.51324007382874
